   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  8.1073360751149308-253  4.3127173622948117-128  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   7.4214084135381892-136  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.8511927717701268-144  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  6.0408980752327065-149  0.0000000000000000E+00  4.7843478732502010-120  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.5003069355950050-152  0.0000000000000000E+00  2.4421498690346800-179  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   2.9333738320137516E-86  3.0664197631046717E-85  0.0000000000000000E+00  7.5481592034348140-227  0.0000000000000000E+00  0.0000000000000000E+00  1.7429378647853855E-90  6.7957101016435046E-94  0.0000000000000000E+00  8.7286664435077501-249
   0.0000000000000000E+00  0.0000000000000000E+00  2.9253863918906555-110  2.6242965843393381-103  0.0000000000000000E+00  4.9722272357794611-290  0.0000000000000000E+00  0.0000000000000000E+00  7.6150791313525601-129  1.4390096577851305-112
   0.0000000000000000E+00  3.2212443536496818-288  0.0000000000000000E+00  0.0000000000000000E+00  2.4042840232959362-116  8.8575221645994561-119  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   5.6065325860287288-252  1.2061797286451020-127  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.1966862616075205-135  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.8403180757172493-143  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.7500218299737318-148  0.0000000000000000E+00  1.2045919089134453-119  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   1.1022098303898792-151  0.0000000000000000E+00  9.4243617350979323-179  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.7294970931334128E-86  5.9837661118490147E-85  0.0000000000000000E+00
   4.4022408409464994-226  0.0000000000000000E+00  0.0000000000000000E+00  3.6432636683774843E-90  1.4793282049653714E-93  0.0000000000000000E+00  6.0018780616785269-248  0.0000000000000000E+00  0.0000000000000000E+00  7.1529623764375724-110
   6.1318693744826183-103  0.0000000000000000E+00  4.7564730416523158-289  0.0000000000000000E+00  0.0000000000000000E+00  2.0841086620642648-128  3.5885008096356012-112  0.0000000000000000E+00  2.9388828992351869-287  0.0000000000000000E+00
   0.0000000000000000E+00  6.0767181114352377-116  2.3077972865509384-118  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.8541400261010370-251  3.3627509951146845-127  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  6.4803128815462481-135  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   5.7677527548594091-143  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   5.0530898113416787-148  0.0000000000000000E+00  3.0242117890170565-119  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.4584953844710492-151  0.0000000000000000E+00  3.6218117009066101-178
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.1167855191046748E-85  1.1652508301384881E-84  0.0000000000000000E+00  2.5535814622883324-225  0.0000000000000000E+00  0.0000000000000000E+00
   7.5981792895316979E-90  3.2125436382358150E-93  0.0000000000000000E+00  4.1025187587973072-247  0.0000000000000000E+00  0.0000000000000000E+00  1.7441718585912232-109  1.4290039274938877-102  0.0000000000000000E+00  4.5407182015371868-288
   0.0000000000000000E+00  0.0000000000000000E+00  5.6861425090407887-128  8.9235218686355504-112  0.0000000000000000E+00  2.6631099380346388-286  0.0000000000000000E+00  0.0000000000000000E+00  1.5314751533973075-115  5.9951368397180129-118
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.6338164550911456-250  9.3455156703767613-127  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  1.9053493056399335-134  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.8013177765900653-142  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.4542750905299185-147  0.0000000000000000E+00  7.5708268940495011-119
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.0813831436973724-150  0.0000000000000000E+00  1.3861161047476864-177  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  2.1723509741495736E-85  2.2644815782359594E-84  0.0000000000000000E+00  1.4732485582110931-224  0.0000000000000000E+00  0.0000000000000000E+00  1.5810359364981838E-89  6.9597162460960677E-93  0.0000000000000000E+00
   2.7876998492391505-246  0.0000000000000000E+00  0.0000000000000000E+00  4.2412796716908455-109  3.3215284955099470-102  0.0000000000000000E+00  4.3054599453618071-287  0.0000000000000000E+00  0.0000000000000000E+00  1.5465739768723179-127
   2.2127746613639510-111  0.0000000000000000E+00  2.3969178898404751-285  0.0000000000000000E+00  0.0000000000000000E+00  3.8486832836554667-115  1.5528178110892315-117  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  1.7892717045935859-249  2.5890587895763000-126  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.5835237055418369-134  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.6059429571725104-142  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  4.1717329642420110-147  0.0000000000000000E+00  1.8898923104858739-118  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  3.3693502372584546-150  0.0000000000000000E+00  5.2829766737973395-177  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  4.2169642577102922E-85  4.3916272152912450E-84
   0.0000000000000000E+00  8.4539547305868845-224  0.0000000000000000E+00  0.0000000000000000E+00  3.2823904505396956E-89  1.5041640889658527E-92  0.0000000000000000E+00  1.8831345096539414-245  0.0000000000000000E+00  0.0000000000000000E+00
   1.0285194482662336-108  7.7003426100454387-102  0.0000000000000000E+00  4.0546576510124200-286  0.0000000000000000E+00  0.0000000000000000E+00  4.1935647643081285-127  5.4716647327398088-111  0.0000000000000000E+00  2.1428091151177046-284
   0.0000000000000000E+00  0.0000000000000000E+00  9.6444961314853473-115  4.0101977300896565-117  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.2083916566224462-248  7.1501446723087636-126
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.6308036438389899-133  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  1.7385465462401359-141  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  1.1928098086671740-146  0.0000000000000000E+00  4.7043236129151867-118  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.0461442273833749-149  0.0000000000000000E+00
   2.0052504453011284-176  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  8.1692522455697336E-85  8.4994766433217468E-84  0.0000000000000000E+00  4.8251250176209780-223  0.0000000000000000E+00
   0.0000000000000000E+00  6.7992036527076519E-89  3.2431217945219985E-92  0.0000000000000000E+00  1.2646327060740870-244  0.0000000000000000E+00  0.0000000000000000E+00  2.4873661239885273-108  1.7805455281843360-101  0.0000000000000000E+00
   3.7922398037905240-285  0.0000000000000000E+00  0.0000000000000000E+00  1.1335999469042719-126  1.3492327880892912-110  0.0000000000000000E+00  1.9027821601143618-283  0.0000000000000000E+00  0.0000000000000000E+00  2.4099933834063532-114
   1.0326160126486091-116  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  8.1131147928576891-248  1.9684582218882763-125  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  4.7474340718951058-133  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.3728898173524783-141  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.3994998881446240-146  0.0000000000000000E+00
   1.1676897314730262-117  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.2368343579620085-149  0.0000000000000000E+00  7.5800990482192119-176  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  1.5793554897635575E-84  1.6416163583696597E-83  0.0000000000000000E+00  2.7392339996800678-222  0.0000000000000000E+00  0.0000000000000000E+00  1.4052324651386248E-88  6.9758772113150023E-92
   0.0000000000000000E+00  8.4431213508028717-244  0.0000000000000000E+00  0.0000000000000000E+00  5.9990456891739090-108  4.1064878077349562-101  0.0000000000000000E+00  3.5224848579020002-284  0.0000000000000000E+00  0.0000000000000000E+00
   3.0549505241937786-126  3.3177459523806013-110  0.0000000000000000E+00  1.6783358744320640-282  0.0000000000000000E+00  0.0000000000000000E+00  6.0051639518458829-114  2.6512067895918580-116  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  5.4153162116992937-247  5.4023186577423946-125  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.3774776727136368-132
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.6546957469766567-140  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.6572247865442479-146  0.0000000000000000E+00  2.8902247244149309-117  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  9.9801609038020095-149  0.0000000000000000E+00  2.8536646780658272-175  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.0471611253223398E-84
   3.1642198195494057E-83  0.0000000000000000E+00  1.5467806751764837-221  0.0000000000000000E+00  0.0000000000000000E+00  2.8977680051053027E-88  1.4969423604860148E-91  0.0000000000000000E+00  5.6040887184456009-243  0.0000000000000000E+00
   0.0000000000000000E+00  1.4429241333925445-107  9.4463896191004090-101  0.0000000000000000E+00  3.2495550532667634-283  0.0000000000000000E+00  0.0000000000000000E+00  8.2076821625573748-126  8.1356434479058166-110  0.0000000000000000E+00
   1.4704892069344740-281  0.0000000000000000E+00  0.0000000000000000E+00  1.4921427122237295-113  6.7870947594974211-116  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.5935534841569195-246
   1.4780222475902058-124  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.9836661318334079-132  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  5.0783379328236990-140  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  2.7345600630664329-145  0.0000000000000000E+00  7.1336758156181334-117  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.0665312932837011-148
   0.0000000000000000E+00  1.0699371111613339-174  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  5.8672096485499204E-84  6.0866709243219479E-83  0.0000000000000000E+00  8.6878935335368087-221
   0.0000000000000000E+00  0.0000000000000000E+00  5.9622111430019092E-88  3.2046835927801036E-91  0.0000000000000000E+00  3.6980952385990532-242  0.0000000000000000E+00  0.0000000000000000E+00  3.4612049260801204-107  2.1674169387919996-100
   0.0000000000000000E+00  2.9773451523541335-282  0.0000000000000000E+00  0.0000000000000000E+00  2.1984314844709918-125  1.9894678065722749-109  0.0000000000000000E+00  1.2798140391406667-280  0.0000000000000000E+00  0.0000000000000000E+00
   3.6972267034311828-113  1.7324617455097990-115  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.3708073619966232-245  4.0311843992212350-124  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.1483080442679967-131  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.5531839216387544-139
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  7.7183547396229418-145
   0.0000000000000000E+00  1.7558056784060854-116  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.3897638224565582-148  0.0000000000000000E+00  3.9952710802212690-174  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.1274341242384522E-83  1.1684601394321379E-82  0.0000000000000000E+00  4.8539296488976874-220  0.0000000000000000E+00  0.0000000000000000E+00  1.2240026835835845E-87
   6.8445074416287747E-91  0.0000000000000000E+00  2.4262192614437292-241  0.0000000000000000E+00  0.0000000000000000E+00  8.2801312567941205-107  4.9602525001496196-100  0.0000000000000000E+00  2.7094059238192270-281  0.0000000000000000E+00
   0.0000000000000000E+00  5.8706400579044457-125  4.8515647900658696-109  0.0000000000000000E+00  1.1064781569700530-279  0.0000000000000000E+00  0.0000000000000000E+00  9.1353620868748869-113  4.4094729672195566-115  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.5550631504354135-244  1.0960728165386334-123  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
